movie_id,title,genre,language,release_year,imdb_rating,director,revenue
5392,Endless Storm,Horror,English,2025,4.8,Raj Rossi,15665509.87
5393,Sacred Dream,Documentary,Hindi,2012,6.9,Luis Sharma,18933081.45
5394,Hidden Voyage,Documentary,German,1996,3.8,Aiko Wong,140088053.6
5395,Distant Kingdom,Comedy,Spanish,1996,2.8,Sanjay Kim,19888917.54
5396,Sacred Horizon,Thriller,Tamil,1995,6.2,James Muller,13202712.19
5397,Rising Kingdom,Horror,Hindi,2025,3.1,Wei Chen,197524300.8
5398,Dark Garden,Documentary,Hindi,1990,8.9,Raj Patel,10602782.99
5399,Dark River,Documentary,Mandarin,1984,2.5,Maria Nolan,7702792.24
5400,Distant Garden,Animation,Spanish,1981,4.8,Elena Anderson,14165445.12
5401,Last Shadows,Thriller,Hindi,1986,8.6,Hana Chen,13658681.67
5402,Rising Symphony,Sci-Fi,Telugu,1993,3.8,Sofia Sharma,17669554.32
5403,Forgotten Voyage,Crime,Hindi,2019,4,Aiko Kapoor,19744145.85
5404,Lost Truth,Thriller,English,2015,7.7,Hana Iyer,9943070.22
5405,Last Island,Adventure,Hindi,2000,6.9,James Fernandes,4607106.88
5406,Last City,Horror,Japanese,1980,3.4,Sanjay Wong,17170969.06
5407,Silent Heart,Drama,Korean,2019,5.2,Carlos Patel,149717833.4
5408,Distant Truth,Comedy,Korean,1998,6.7,Hana Nolan,3082332.74
5409,Midnight Kingdom,Horror,Japanese,1991,2.4,Sanjay Garcia,2583416060
5410,Golden City,Comedy,Hindi,2002,7.9,Carlos Costa,12687717.09
5411,Hidden Journey,Fantasy,Spanish,1993,7,Hana Wong,3618505.79
5412,Frozen City,Drama,Hindi,1999,8.9,Wei Chen,13422953.24
5413,Shattered Island,Romance,English,1984,6.9,Wei Kim,14230990.67
5414,Sacred Island,Drama,English,1997,6.4,Sofia Wong,4744295.65
5415,Dark Echo,Drama,English,2016,6.3,Anjali Watanabe,3144785.3
5416,Hidden Dream,Horror,Hindi,2019,6.7,Chris Watanabe,70913292.69
5417,Broken Legacy,Thriller,English,2026,7.5,Luis Sharma,61013475.42
5418,Midnight River,Sci-Fi,German,1991,6,Aiko Kumar,33038777.55
5419,Rising Echo,Documentary,English,1983,8.4,Sanjay Rossi,15439244.43
5420,Eternal City,Thriller,German,1984,7.4,James Nolan,16303449.88
5421,Midnight Symphony,Documentary,French,1993,3.7,James Garcia,135984104.4
5422,Lost Empire,Comedy,French,2010,6.1,Luis Kim,4120966.85
5423,Secret Horizon,Comedy,English,2002,2.8,Michael Sharma,1029019.19
5424,Golden Flame,Adventure,Spanish,2001,6.6,Arjun Chen,13887138.38
5425,Shattered Garden,Romance,English,2015,2.9,Wei Lee,177240916
5426,Crimson Horizon,Thriller,French,2011,7.3,Emma Kim,14331984.34
5427,Dark Horizon,Adventure,Korean,1988,3.8,Arjun Patel,6772040.27
5428,Last Horizon,Romance,Hindi,1988,5.8,Wei Anderson,18277823.03
5429,Golden Storm,Crime,Portuguese,2013,3.3,Sanjay Anderson,18470857.55
5430,Hidden Legacy,Comedy,Mandarin,1982,6.1,James Chen,4692421.24
5431,Crimson Flame,Romance,English,2006,9.2,Sofia Iyer,6743908.52
5432,Distant Journey,Crime,English,2012,8.4,Sofia Kapoor,8778632.42
5433,Distant Empire,Fantasy,Spanish,2026,2.5,Chris Watanabe,1256321.77
5434,Crimson Empire,Fantasy,Hindi,1982,9.5,Raj Watanabe,95105.83
5435,Frozen Echo,Sci-Fi,Hindi,2009,4.5,Nina Garcia,11875421.3
5436,Silent Legacy,Documentary,English,1985,6.9,Sofia Lee,17978553.35
5437,Forgotten War,Thriller,Portuguese,1993,6.7,David Fernandes,11262715.47
5438,Distant War,Romance,English,2020,6.6,Elena Muller,171429424.2
5439,Silent Kingdom,Crime,Tamil,1983,3.9,Carlos Chen,3333500.43
5440,Broken Shadows,Horror,Japanese,2007,3.4,Chris Nolan,1990707975
5441,Hidden Path,Horror,English,1988,4.4,Raj Lee,52782512.78
5442,Dark Heart,Crime,Japanese,2002,7.6,Maria Kumar,17076156.28
5443,Rising Heart,Sci-Fi,Hindi,2007,7.8,Elena Chen,77432526.42
5444,Eternal Storm,Documentary,Korean,1996,5.4,Aiko Kumar,13919410.62
5445,Burning Kingdom,Documentary,English,2008,5.1,Chris Sharma,4387448.51
5446,Forgotten Voyage,Drama,Hindi,2020,2.7,Raj Nolan,11997136.15
5447,Eternal Voyage,Crime,English,1994,5.3,James Lee,4817212.91
5448,Dark Heart,Drama,French,2009,8.4,Luis Lee,15515227.39
5449,Sacred Shadows,Documentary,Tamil,2008,2.9,Carlos Watanabe,9622489.34
5450,Forgotten Journey,Animation,Telugu,2002,3.2,Chris Rossi,5088497.37
5451,Secret Heart,Sci-Fi,Spanish,2010,7.9,David Patel,6243488.32
5452,Eternal Path,Comedy,Hindi,2004,4.9,Yuki Kapoor,10258829.03
5453,Golden Kingdom,Animation,English,2004,8.2,Luis Garcia,18892891.11
5454,Dark Voyage,Adventure,French,1994,5.5,Wei Reddy,8308275.39
5455,Eternal Flame,Romance,Spanish,2013,4.4,Elena Reddy,106433716
5456,Distant War,Animation,Japanese,2012,7,Chris Costa,15782302.71
5457,Frozen City,Comedy,English,1981,5.5,Elena Lee,14141574.91
5458,Last Legacy,Comedy,Hindi,2025,5.7,Priya Garcia,8849394.68
5459,Wild Storm,Romance,Hindi,2013,4.5,Carlos Wong,11796550.85
5460,Hidden War,Fantasy,Tamil,2008,4.1,Yuki Iyer,11595554.82
5461,Secret Garden,Thriller,English,2023,3.8,Raj Muller,85930492.02
5462,Dark Storm,Documentary,Hindi,2008,6.9,Raj Patel,14281050.23
5463,Broken Empire,Horror,Hindi,2025,4.2,Wei Anderson,2694553314
5464,Forgotten Truth,Action,Korean,2022,2.6,Emma Smith,14691554.74
5465,Midnight Storm,Comedy,English,2010,7.8,Sanjay Fernandes,13516003.67
5466,Secret Voyage,Romance,Spanish,1983,4.3,Arjun Chen,11881773.01
5467,Endless Garden,Adventure,English,2026,4.7,Wei Wong,17753489.55
5468,Burning Flame,Comedy,English,1991,3.2,Sanjay Costa,8439366.72
5469,Endless Symphony,Thriller,Spanish,2018,5.3,Priya Lee,1120335745
5470,Midnight Journey,Action,Hindi,2007,5.9,Chris Fernandes,10916360.97
5471,Last City,Documentary,Hindi,2024,6.6,Elena Muller,8699382.06
5472,Golden Shadows,Adventure,Telugu,2018,5.7,Nina Lee,19582378.89
5473,Shattered River,Documentary,Italian,2003,4.7,Michael Chen,36776752.22
5474,Endless Kingdom,Fantasy,English,2016,7.9,Sanjay Kumar,12871868.28
5475,Endless War,Crime,Hindi,2000,8,Yuki Patel,509708.65
5476,Dark Echo,Romance,Italian,2008,3.4,Raj Wong,12767249.52
5477,Rising Voyage,Comedy,English,1984,2.7,Aiko Kim,10172367.63
5478,Distant Garden,Crime,Spanish,1986,6.3,Priya Patel,41582934.12
5479,Golden Flame,Documentary,Tamil,1997,3.4,Hana Chen,157896433.1
5480,Dark Dream,Fantasy,English,2010,6.8,Carlos Wong,397114.07
5481,Last River,Adventure,Hindi,2012,7.9,Carlos Wong,1087410.92
5482,Wild Echo,Drama,German,1987,5.1,Hana Iyer,10913877.21
5483,Rising Journey,Romance,Hindi,2018,5.2,Arjun Silva,117153117.8
5484,Rising Flame,Romance,English,2007,7.9,Luis Kumar,8515962.88
5485,Secret Voyage,Horror,Hindi,1998,9.1,Carlos Sharma,8887968.7
5486,Crimson War,Sci-Fi,Spanish,1987,7.2,Aiko Anderson,13890673.32
5487,Burning Storm,Sci-Fi,Spanish,1994,9.4,Sofia Fernandes,1771398768
5488,Golden Echo,Romance,Hindi,2010,7.4,Sanjay Rossi,3469350.54
5489,Frozen Legacy,Fantasy,Hindi,2019,8.8,James Sharma,1665105.41
5490,Frozen Echo,Action,Tamil,2008,8.1,Anjali Sharma,17850261.96
5491,Broken Echo,Documentary,Hindi,2010,6.5,Luis Kumar,139245.39
5492,Wild Garden,Documentary,English,2008,5,Hana Kim,4495694.83
5493,Silent Symphony,Fantasy,Korean,2022,2.9,Priya Iyer,8082163.43
5494,Distant Island,Crime,German,1993,5.1,Anjali Muller,13197343.74
5495,Silent Journey,Drama,Mandarin,2011,7.2,Nina Muller,7957978.68
5496,Broken Kingdom,Action,English,1990,3.6,Yuki Muller,1144141.64
5497,Silent War,Drama,English,1993,4.3,Luis Fernandes,5240682.91
5498,Last Heart,Adventure,Telugu,1995,9.4,David Costa,514936.82
5499,Distant Horizon,Sci-Fi,Hindi,2007,3.5,Sanjay Chen,7344249.82
5500,Crimson River,Action,Tamil,2024,7.8,Nina Costa,6502613.53
5501,Shattered Legacy,Drama,German,2018,6.4,David Kapoor,6223640.26
5502,Last Storm,Action,French,2026,3.5,Sofia Kapoor,19713849.5
5503,Lost Dream,Fantasy,English,2025,3.3,Aiko Garcia,9552408.04
5504,Dark Heart,Fantasy,French,2017,2.9,David Fernandes,1372075.52
5505,Sacred Path,Documentary,Hindi,2015,7.1,Sofia Watanabe,7295853.35
5506,Sacred Kingdom,Documentary,English,2026,6.8,Maria Kapoor,14817531.11
5507,Secret Path,Sci-Fi,Japanese,2022,8.6,James Silva,6371916.47
5508,Distant Echo,Action,Tamil,1998,8.4,Emma Chen,154836387.2
5509,Forgotten Horizon,Horror,English,2021,4.3,Elena Rossi,17934299.21
5510,Silent Truth,Documentary,Italian,2024,7.3,Wei Rossi,165435211.4
5511,Last Path,Documentary,English,1985,4.9,Yuki Iyer,223146.52
5512,Secret Dream,Romance,Spanish,1999,3.3,Priya Garcia,8910486.05
5513,Burning Truth,Animation,English,2002,7,Carlos Muller,86314173.13
5514,Crimson Heart,Drama,English,2000,8.5,Anjali Kim,3627446.94
5515,Sacred Empire,Adventure,English,2014,4.2,Luis Wong,15118939.19
5516,Dark Symphony,Comedy,English,2023,2,Hana Silva,15674564.54
5517,Sacred Symphony,Adventure,Spanish,2006,6.5,Elena Kumar,8356601.19
5518,Eternal Island,Fantasy,English,2014,3,Elena Sharma,15621983.85
5519,Burning Dream,Horror,English,1993,5.3,Sanjay Muller,2863167.21
5520,Endless Storm,Comedy,Korean,2021,8.9,Emma Kapoor,55270015.62
5521,Broken Storm,Drama,Spanish,1989,6.6,Michael Anderson,17662471
5522,Dark Flame,Sci-Fi,English,1983,4.3,Wei Anderson,2229672365
5523,Silent Dream,Drama,Japanese,2026,2.2,Maria Wong,8280300.86
5524,Eternal City,Romance,Spanish,2021,8.7,Aiko Sharma,10494172.49
5525,Frozen Horizon,Sci-Fi,Tamil,2006,6.1,Carlos Silva,14405480.85
5526,Dark Truth,Crime,Mandarin,1981,2.1,James Watanabe,2055635.15
5527,Dark Symphony,Romance,English,2018,2.7,Arjun Muller,4562366.95
5528,Golden Journey,Horror,Telugu,1993,9.1,Chris Rossi,4132196.43
5529,Wild Heart,Documentary,English,1985,9.3,Carlos Rossi,15259353.29
5530,Frozen Dream,Comedy,Korean,2011,2.8,Michael Lee,10608927.76
5531,Last Horizon,Animation,Portuguese,2009,2,Luis Nolan,6978475.44
5532,Broken Kingdom,Adventure,English,1985,6.1,Sanjay Patel,1489750421
5533,Broken Island,Fantasy,English,2022,7.7,David Muller,9820007.31
5534,Crimson Empire,Comedy,Tamil,2010,9.2,Aiko Fernandes,13007817.72
5535,Secret Shadows,Sci-Fi,Telugu,2017,7,Chris Watanabe,12363707.04
5536,Eternal City,Horror,Spanish,1983,3.8,Sanjay Nolan,11238739.33
5537,Shattered Kingdom,Comedy,English,1994,4.9,Hana Anderson,6670778.58
5538,Secret Journey,Action,Korean,1995,2.8,Chris Costa,10245735.8
5539,Dark Kingdom,Animation,English,2017,5.8,Luis Kapoor,17589568.14
5540,Endless Empire,Sci-Fi,Tamil,2018,4.5,Luis Nolan,8504192.61
5541,Distant River,Adventure,English,1985,3.6,David Silva,9767156.95
5542,Sacred Path,Sci-Fi,Japanese,2023,8.2,Emma Chen,172527.28
5543,Secret Empire,Animation,English,2012,7.1,Priya Iyer,10359598.5
5544,Lost Heart,Fantasy,Hindi,2021,3.1,David Muller,6318598.4
5545,Hidden Journey,Action,Japanese,1993,3.8,Maria Nolan,5589908.31
5546,Dark Shadows,Comedy,French,1982,6.4,Chris Anderson,11903333.18
5547,Last River,Documentary,German,2010,8.9,James Garcia,16314393.45
5548,Midnight Flame,Comedy,Telugu,1982,7.1,Michael Rossi,3923682.21
5549,Distant Horizon,Fantasy,Japanese,2017,6,Elena Fernandes,18564466.87
5550,Golden River,Sci-Fi,Hindi,1983,2.6,Yuki Iyer,1370010.82
5551,Crimson Symphony,Comedy,Mandarin,2016,4.8,Anjali Reddy,16906883.5
5552,Golden Path,Documentary,French,1980,8.4,Hana Fernandes,17346304.58
5553,Lost Echo,Action,Japanese,1998,8.1,James Anderson,17610613.83
5554,Lost Legacy,Romance,English,1982,2.2,Maria Lee,10483488.48
5555,Last Dream,Adventure,Japanese,2018,2.3,Emma Rossi,6031261.52
5556,Wild Path,Thriller,Hindi,1999,6.2,Luis Rossi,14858067.48
5557,Frozen Dream,Romance,German,2000,4,David Reddy,5962060.3
5558,Shattered Empire,Horror,English,2025,2,Michael Rossi,446707.48
5559,Distant Path,Horror,Spanish,1992,4,Chris Anderson,5261660.85
5560,Sacred Legacy,Romance,Hindi,2000,7.3,Carlos Kumar,13329754.76
5561,Endless Truth,Crime,Tamil,2021,6.7,Aiko Patel,2784012.59
5562,Silent Empire,Drama,English,2004,7.7,Chris Muller,4694710.97
5563,Midnight Truth,Animation,Japanese,1981,2.7,Elena Chen,18626398.21
5564,Sacred Legacy,Thriller,Hindi,1986,7.4,Sanjay Reddy,2809035.26
5565,Silent Path,Documentary,Italian,2004,4.4,Nina Watanabe,2068211.1
5566,Endless Garden,Action,English,2020,7.7,Wei Fernandes,11564880.61
5567,Rising Island,Thriller,Hindi,1985,9.4,Aiko Smith,2465928592
5568,Frozen Horizon,Sci-Fi,German,2022,5.7,Sofia Fernandes,14836876.34
5569,Dark Island,Documentary,Spanish,2007,3.1,Anjali Smith,13967908.71
5570,Midnight Journey,Fantasy,Japanese,2025,6.7,Nina Kapoor,83937004.92
5571,Last Symphony,Drama,English,1985,6.7,Nina Nolan,8554567.22
5572,Golden War,Action,Hindi,2026,5.7,Anjali Reddy,1980785.18
5573,Forgotten Symphony,Adventure,Mandarin,2000,3.6,Emma Nolan,167419.75
5574,Forgotten Flame,Sci-Fi,Japanese,1991,5.5,Carlos Chen,10109081.66
5575,Silent Dream,Sci-Fi,English,1987,3,Priya Costa,11861736.93
5576,Crimson Legacy,Horror,English,2012,7.1,Wei Patel,18700969.53
5577,Silent Island,Animation,Spanish,1997,9.4,Arjun Muller,19799243.26
5578,Broken Legacy,Drama,Japanese,2016,7.7,Arjun Garcia,60470773.75
5579,Dark Path,Animation,English,2000,2.4,Sanjay Muller,4209504.76
5580,Silent Kingdom,Documentary,English,2015,2.4,Arjun Chen,95635660.07
5581,Hidden Voyage,Animation,English,1985,4.9,Chris Kapoor,12024075.08
5582,Crimson Horizon,Crime,English,1991,5.9,Sofia Fernandes,13746517.51
5583,Crimson Kingdom,Crime,Japanese,2011,6.5,Anjali Iyer,4657205.58
5584,Rising Flame,Horror,French,1990,3.7,Raj Patel,13245887.95
5585,Sacred River,Drama,English,2022,8.2,Wei Garcia,13254195.74
5586,Broken War,Fantasy,Spanish,2008,8,Elena Wong,1537942.92
5587,Lost War,Comedy,German,2025,6.7,Emma Garcia,6163830.73
5588,Sacred Island,Horror,Hindi,1988,2.1,Priya Chen,10611768.15
5589,Frozen Truth,Thriller,Hindi,2010,3.6,Luis Kim,19006095.4
5590,Crimson Kingdom,Fantasy,Korean,2000,7.5,Michael Sharma,18123635.5
5591,Endless Echo,Sci-Fi,Hindi,2002,9.5,Raj Chen,5579238.73
5592,Broken Voyage,Documentary,Hindi,1997,4.6,Maria Anderson,193470558.5
5593,Secret Echo,Thriller,Mandarin,2024,7,Nina Costa,10452290.23
5594,Crimson Symphony,Crime,English,1984,4.8,Arjun Kim,8339613.34
5595,Last War,Drama,Hindi,1997,7,Arjun Kumar,14227171.56
5596,Burning Voyage,Horror,Spanish,2003,6.9,Yuki Watanabe,643157.53
5597,Forgotten Symphony,Fantasy,English,2010,3.4,James Garcia,12219512.4
5598,Silent War,Thriller,English,1998,4.9,Aiko Garcia,15535585.58
5599,Broken Truth,Horror,Spanish,1998,2.3,Carlos Smith,12557034.62
5600,Silent Shadows,Romance,English,2026,9.2,Anjali Costa,17494649.74
5601,Broken Dream,Romance,French,2015,4.3,Aiko Chen,16039311.56
5602,Wild Legacy,Romance,Tamil,1996,2.2,Elena Silva,8662776.33
5603,Crimson Voyage,Fantasy,Hindi,2012,6.5,Priya Patel,10395040.38
5604,Last Voyage,Sci-Fi,Spanish,1999,8.8,Elena Nolan,16510508.84
5605,Broken War,Fantasy,Tamil,1984,4.6,Luis Nolan,15826498
5606,Midnight Symphony,Action,Hindi,1987,4.4,Carlos Iyer,3867507.71
5607,Lost Symphony,Thriller,English,1985,5.6,Hana Muller,3005716.04
5608,Wild Symphony,Fantasy,English,2014,3.3,Wei Muller,18620906.18
5609,Frozen War,Crime,Mandarin,2006,7.5,Maria Silva,1070793952
5610,Rising Truth,Animation,Spanish,2019,5.3,Maria Rossi,15267830.65
5611,Frozen Truth,Romance,English,1983,5.3,Nina Wong,22457089.3
5612,Frozen Journey,Documentary,Portuguese,1988,9.3,Yuki Muller,10611188.63
5613,Midnight Flame,Adventure,English,2022,5.9,Emma Smith,15814862.94
5614,Frozen Truth,Fantasy,Hindi,1987,5.4,Anjali Sharma,6234457.37
5615,Forgotten Dream,Romance,Japanese,2005,3,James Patel,8181528.68
5616,Crimson Legacy,Crime,English,1992,2.9,Anjali Watanabe,22539259.56
5617,Hidden War,Romance,Spanish,1995,4,Carlos Silva,931712386.2
5618,Last Horizon,Drama,Spanish,1981,2.6,Michael Kumar,19643937.79
5619,Broken Shadows,Animation,Hindi,2014,3,Wei Reddy,64383052.2
5620,Distant Horizon,Sci-Fi,Hindi,2004,9.2,Hana Rossi,5694499.34
5621,Silent Legacy,Drama,English,1983,5,Anjali Kapoor,135281313.8
5622,Golden Legacy,Thriller,English,2015,2,Anjali Silva,18138456.12
5623,Dark City,Adventure,French,1988,4,Emma Iyer,16445609.27
5624,Sacred Heart,Horror,Spanish,1980,8.7,Chris Patel,13891895.97
5625,Shattered Island,Sci-Fi,English,1986,8.8,Nina Smith,15485111.99
5626,Broken City,Animation,English,1990,5.8,James Iyer,6484825.63
5627,Endless Flame,Action,Hindi,2009,5.6,Hana Anderson,3174149.73
5628,Endless Horizon,Adventure,Spanish,2015,9.3,Hana Rossi,5665398.68
5629,Dark Dream,Action,English,2000,3.7,Chris Kumar,8570046.55
5630,Crimson Dream,Horror,English,2001,4.7,Sanjay Garcia,264897.5
5631,Dark Journey,Romance,Hindi,2018,9,Nina Lee,1977871.19
5632,Golden Garden,Drama,English,2006,6.7,Hana Garcia,17306141.84
5633,Midnight Path,Crime,Mandarin,2002,5.5,James Reddy,5765037.84
5634,Midnight Shadows,Thriller,Spanish,1984,2.9,Yuki Garcia,17638490.69
5635,Eternal Heart,Documentary,English,2017,3.3,Raj Watanabe,103479110.8
5636,Shattered City,Drama,Hindi,1998,2.2,James Iyer,113944554.9
5637,Crimson City,Animation,Korean,2008,2.5,Priya Wong,7771278.5
5638,Eternal Empire,Thriller,English,1985,7.4,Nina Costa,9099166.58
5639,Rising Symphony,Horror,French,1981,8.5,Emma Watanabe,164522209.8
5640,Silent Journey,Crime,Japanese,2021,6.1,Raj Sharma,13532273.43
5641,Eternal Journey,Drama,Hindi,1980,8.3,Emma Reddy,9691620.1
5642,Last Legacy,Thriller,Japanese,1999,6,Sofia Reddy,10526117.12
5643,Rising Legacy,Drama,English,1986,4.5,Sanjay Garcia,3305797.58
5644,Dark Journey,Crime,Spanish,2015,7.6,Nina Sharma,9470231.46
5645,Lost City,Drama,French,2007,5.7,Maria Anderson,104338352.2
5646,Endless Heart,Sci-Fi,Hindi,2024,2.8,Luis Anderson,2416801.25
5647,Burning War,Sci-Fi,Mandarin,1983,9.1,David Patel,20837107.8
5648,Dark Island,Romance,Hindi,1999,5.9,Sanjay Iyer,17049151.92
5649,Lost Echo,Action,English,1981,5.4,Maria Chen,9991585.07
5650,Shattered Horizon,Documentary,English,2011,3.5,Sofia Kapoor,10595371.2
5651,Dark Legacy,Horror,English,1993,3.7,Carlos Costa,14022174.59
5652,Crimson City,Drama,Telugu,2000,3.4,Hana Smith,10454204.37
5653,Dark Truth,Action,Hindi,1994,5.5,Carlos Costa,400947.04
5654,Midnight Shadows,Fantasy,English,2017,3.1,Chris Garcia,1830164.14
5655,Crimson Path,Documentary,English,2004,3.1,Nina Reddy,1005916.77
5656,Burning Kingdom,Thriller,English,2002,5.2,Emma Reddy,414540622.1
5657,Wild City,Animation,German,1993,5.5,Priya Wong,7120700.85
5658,Broken Path,Comedy,French,2006,9.1,Chris Reddy,6812827.05
5659,Lost Heart,Crime,German,2015,2.7,Raj Silva,11851220.49
5660,Eternal Garden,Documentary,Hindi,2004,3.8,Nina Kapoor,5614370.99
5661,Rising Kingdom,Crime,English,2020,3.3,Sofia Smith,7326436.11
5662,Crimson Empire,Thriller,English,2006,5.8,Emma Kumar,105294275.6
5663,Hidden Kingdom,Comedy,Tamil,1993,8.6,Maria Lee,14097197.68
5664,Broken Voyage,Animation,English,1981,3.1,Chris Garcia,99774273.77
5665,Rising Voyage,Romance,English,1997,3.3,David Reddy,10553534.06
5666,Forgotten Flame,Horror,English,2002,9,Nina Lee,13388102.83
5667,Broken Voyage,Animation,German,2021,7.1,James Iyer,186040480.3
5668,Rising River,Sci-Fi,German,2016,6,Luis Lee,209866319.4
5669,Crimson Path,Animation,Spanish,1998,9.1,Arjun Iyer,118928759.9
5670,Dark Empire,Documentary,Portuguese,2025,4.6,Elena Watanabe,14817571.11
5671,Golden War,Action,French,1997,3.3,Raj Silva,4870907.67
5672,Secret Kingdom,Crime,German,2023,6.7,Michael Reddy,17738021.42
5673,Eternal Echo,Thriller,Hindi,2023,6.7,Carlos Kim,9771509.65
5674,Endless Echo,Adventure,French,1990,4.3,David Patel,121173968
5675,Last Storm,Animation,French,2007,9.3,Chris Lee,8584576.85
5676,Burning Shadows,Crime,Italian,1992,3.8,Priya Silva,92379065.93
5677,Midnight Path,Thriller,English,2004,2.1,Yuki Costa,4640083.23
5678,Burning Path,Action,Japanese,1997,4,Nina Patel,13010210.4
5679,Endless Path,Sci-Fi,Korean,2025,7.1,Luis Rossi,3500901.42
5680,Last Island,Comedy,Tamil,1996,4.6,Michael Smith,12708957.7
5681,Lost Echo,Animation,Japanese,1988,2.3,Arjun Smith,84307798.74
5682,Secret Storm,Documentary,Spanish,1989,6.6,Anjali Kim,7060125.86
5683,Frozen Truth,Thriller,English,2026,2.7,Aiko Kapoor,13205724.17
5684,Wild Horizon,Animation,English,1998,3.3,James Silva,102606702.9
5685,Sacred Empire,Fantasy,Portuguese,2018,2.2,Luis Garcia,96688311
5686,Rising Legacy,Crime,Spanish,1998,7.7,Wei Smith,4720204.06
5687,Last City,Crime,French,1986,7.3,Nina Lee,63928687.8
5688,Silent Empire,Romance,Hindi,2012,4.4,Luis Fernandes,12707310.7
5689,Secret Heart,Action,Tamil,2017,5.6,Carlos Nolan,14956891.59
5690,Endless Shadows,Documentary,English,2016,4.8,Sofia Rossi,9776380.21
5691,Golden Journey,Fantasy,Mandarin,1999,8.4,Nina Watanabe,10429937.13
5692,Shattered Echo,Sci-Fi,Japanese,2026,6.2,Arjun Patel,16027849.26
5693,Broken Path,Animation,English,2015,9.1,Sofia Costa,170307730.5
5694,Shattered Legacy,Crime,English,1990,5.5,Elena Sharma,6211571.64
5695,Midnight War,Comedy,Hindi,1998,7.2,David Costa,14249203.84
5696,Forgotten Voyage,Action,English,2009,2.8,Hana Garcia,17505528.39
5697,Rising City,Horror,English,2001,7.7,Sanjay Sharma,6042110.77
5698,Dark War,Thriller,Japanese,2009,4.6,Sanjay Costa,5259466.47
5699,Frozen Path,Romance,Spanish,2008,3.7,Maria Kapoor,16928390.93
5700,Last City,Horror,English,1981,3.9,Priya Smith,6281087.18
5701,Shattered River,Fantasy,Hindi,1983,8.3,Anjali Fernandes,3611281.24
5702,Wild Flame,Comedy,German,2000,8.5,Luis Chen,17894326.45
5703,Eternal Horizon,Adventure,Hindi,2011,3.3,David Fernandes,3404779.37
5704,Endless Legacy,Comedy,English,2021,2.4,Anjali Sharma,18014191.82
5705,Hidden City,Comedy,English,2024,5.1,Aiko Lee,7037755.95
5706,Frozen Shadows,Comedy,English,2014,3.6,Carlos Muller,6263490.69
5707,Lost Symphony,Sci-Fi,English,2019,2.9,Michael Wong,17811963.74
5708,Shattered River,Comedy,English,1983,8.9,Chris Fernandes,12185147.04
5709,Eternal Storm,Adventure,German,2002,2.6,Anjali Patel,3641144.54
5710,Shattered Garden,Sci-Fi,Hindi,2009,5.5,Hana Sharma,1687737.8
5711,Broken Storm,Comedy,Hindi,2001,6,Priya Reddy,369443328.8
5712,Burning Path,Drama,Mandarin,2011,3.9,Elena Nolan,11513684.49
5713,Sacred City,Horror,Portuguese,2000,8.4,Hana Garcia,82817463.88
5714,Burning Garden,Crime,German,1996,4.8,Chris Wong,174730546.6
5715,Midnight Flame,Romance,English,1980,3.3,Priya Costa,18505662.71
5716,Frozen Journey,Horror,Spanish,1986,6.4,Luis Chen,16429923.26
5717,Sacred Dream,Documentary,Japanese,2000,6.2,Wei Silva,5928191.38
5718,Dark Storm,Action,English,2024,4.4,Chris Anderson,4106891.08
5719,Dark Legacy,Horror,Korean,1984,8.8,Wei Kapoor,16889135.31
5720,Golden Kingdom,Horror,Hindi,1994,2.1,Nina Rossi,13083866.91
5721,Golden War,Animation,Tamil,1994,3,Arjun Kim,8671572.6
5722,Hidden Empire,Sci-Fi,Korean,1982,5.9,Hana Nolan,15044645.83
5723,Broken River,Drama,English,2008,7.8,Wei Reddy,1884935.43
5724,Last City,Horror,Mandarin,2010,9.4,Carlos Fernandes,129497808.3
5725,Silent Shadows,Comedy,English,1988,2.7,Hana Muller,19412663.16
5726,Distant Storm,Adventure,English,1994,9.3,Maria Silva,8873033.58
5727,Frozen Kingdom,Comedy,English,1991,6.9,Luis Wong,11066832.07
5728,Secret Legacy,Thriller,French,1990,5.1,Aiko Garcia,4201566.68
5729,Wild Path,Comedy,German,1988,8.7,Sofia Garcia,13043369.05
5730,Distant Dream,Action,Italian,1980,3.7,David Sharma,12189244.23
5731,Sacred Horizon,Horror,German,2012,3.5,Raj Silva,11699887.72
5732,Silent Garden,Comedy,Tamil,2002,2.5,Raj Chen,19627063.93
5733,Crimson Dream,Romance,French,1983,4.4,Chris Kim,8101353.79
5734,Broken Dream,Sci-Fi,Japanese,2004,4.6,Aiko Rossi,7544664.33
5735,Last Empire,Crime,English,2018,8.2,Michael Garcia,2196853235
5736,Dark Dream,Adventure,English,2020,8.7,Wei Smith,13995567.59
5737,Dark Flame,Drama,French,2021,4.2,Wei Silva,16321786.58
5738,Hidden Echo,Thriller,Japanese,1991,3.8,Raj Iyer,4697614.03
5739,Burning Truth,Crime,English,2013,7.4,Maria Rossi,17271945.34
5740,Crimson River,Sci-Fi,Korean,1986,8.6,Raj Lee,9974958.58
5741,Eternal Flame,Action,English,2019,4,Emma Rossi,4185606.88
5742,Wild Flame,Adventure,English,1986,5.1,Maria Garcia,12473554.28
5743,Wild Empire,Animation,English,2006,8.5,Emma Chen,15924939.88
5744,Burning Dream,Adventure,Italian,2013,4.7,Raj Sharma,114958714.4
5745,Crimson Garden,Comedy,English,2019,8.5,Nina Garcia,1729953664
5746,Shattered Journey,Romance,Hindi,2019,9.3,Sanjay Nolan,13339391.36
